station_id,horizon_h,truth_in,valid
antillanca:CL:ERA5,24,0.0,True
antillanca:CL:ERA5,48,0.44094488188976383,True
antillanca:CL:ERA5,72,,False
cardrona:NZ:ERA5,24,0.8543307086614172,True
cardrona:NZ:ERA5,48,0.8543307086614172,True
cardrona:NZ:ERA5,72,0.8818897637795274,True
castor:AR:ERA5,24,0.0,True
castor:AR:ERA5,48,0.05511811023622048,True
castor:AR:ERA5,72,,False
catedral:AR:ERA5,24,0.0,True
catedral:AR:ERA5,48,0.9370078740157479,True
catedral:AR:ERA5,72,,False
caviahue:AR:ERA5,24,0.0,True
caviahue:AR:ERA5,48,1.1299212598425197,True
caviahue:AR:ERA5,72,,False
chapelco:AR:ERA5,24,0.02755905511811024,True
chapelco:AR:ERA5,48,0.6338582677165354,True
chapelco:AR:ERA5,72,,False
coronet-peak:NZ:ERA5,24,1.984251968503937,True
coronet-peak:NZ:ERA5,48,2.0669291338582676,True
coronet-peak:NZ:ERA5,72,2.094488188976378,True
corralco:CL:ERA5,24,0.0,True
corralco:CL:ERA5,48,1.4881889763779526,True
corralco:CL:ERA5,72,,False
falls-creek:AU:ERA5,24,0.0,True
falls-creek:AU:ERA5,48,0.0,True
falls-creek:AU:ERA5,72,0.0,True
hotham:AU:ERA5,24,0.0,True
hotham:AU:ERA5,48,0.0,True
hotham:AU:ERA5,72,0.0,True
las-lenas:AR:ERA5,24,0.0,True
las-lenas:AR:ERA5,48,0.49606299212598426,True
las-lenas:AR:ERA5,72,,False
mt-buller:AU:ERA5,24,0.0,True
mt-buller:AU:ERA5,48,0.0,True
mt-buller:AU:ERA5,72,0.0,True
mt-hutt:NZ:ERA5,24,0.0,True
mt-hutt:NZ:ERA5,48,0.0,True
mt-hutt:NZ:ERA5,72,0.0,True
nevados-chillan:CL:ERA5,24,0.0,True
nevados-chillan:CL:ERA5,48,0.6614173228346456,True
nevados-chillan:CL:ERA5,72,,False
penitentes:AR:ERA5,24,0.0,True
penitentes:AR:ERA5,48,0.0,True
penitentes:AR:ERA5,72,,False
perisher:AU:ERA5,24,0.0,True
perisher:AU:ERA5,48,0.0,True
perisher:AU:ERA5,72,0.0,True
portillo:CL:ERA5,24,0.0,True
portillo:CL:ERA5,48,0.02755905511811024,True
portillo:CL:ERA5,72,,False
remarkables:NZ:ERA5,24,1.984251968503937,True
remarkables:NZ:ERA5,48,2.0669291338582676,True
remarkables:NZ:ERA5,72,2.094488188976378,True
thredbo:AU:ERA5,24,0.0,True
thredbo:AU:ERA5,48,0.0,True
thredbo:AU:ERA5,72,0.0,True
treble-cone:NZ:ERA5,24,0.8543307086614172,True
treble-cone:NZ:ERA5,48,0.8543307086614172,True
treble-cone:NZ:ERA5,72,0.8818897637795274,True
turoa:NZ:ERA5,24,0.0,True
turoa:NZ:ERA5,48,0.0,True
turoa:NZ:ERA5,72,0.0,True
valle-nevado:CL:ERA5,24,0.0,True
valle-nevado:CL:ERA5,48,0.11023622047244096,True
valle-nevado:CL:ERA5,72,,False
whakapapa:NZ:ERA5,24,0.0,True
whakapapa:NZ:ERA5,48,0.0,True
whakapapa:NZ:ERA5,72,0.0,True
