station_id,horizon_h,truth_in,valid
antillanca:CL:ERA5,24,0.9645669291338583,True
antillanca:CL:ERA5,48,7.8267716535433065,True
antillanca:CL:ERA5,72,,False
cardrona:NZ:ERA5,24,0.0,True
cardrona:NZ:ERA5,48,0.13779527559055116,True
cardrona:NZ:ERA5,72,0.22047244094488186,True
castor:AR:ERA5,24,0.02755905511811024,True
castor:AR:ERA5,48,0.1377952755905512,True
castor:AR:ERA5,72,,False
catedral:AR:ERA5,24,0.5236220472440946,True
catedral:AR:ERA5,48,7.082677165354331,True
catedral:AR:ERA5,72,,False
caviahue:AR:ERA5,24,1.18503937007874,True
caviahue:AR:ERA5,48,7.2204724409448815,True
caviahue:AR:ERA5,72,,False
chapelco:AR:ERA5,24,0.13779527559055116,True
chapelco:AR:ERA5,48,7.02755905511811,True
chapelco:AR:ERA5,72,,False
coronet-peak:NZ:ERA5,24,0.0,True
coronet-peak:NZ:ERA5,48,0.13779527559055116,True
coronet-peak:NZ:ERA5,72,0.22047244094488186,True
corralco:CL:ERA5,24,0.46850393700787396,True
corralco:CL:ERA5,48,10.334645669291339,True
corralco:CL:ERA5,72,,False
falls-creek:AU:ERA5,24,0.0,True
falls-creek:AU:ERA5,48,0.05511811023622048,True
falls-creek:AU:ERA5,72,0.05511811023622048,True
hotham:AU:ERA5,24,0.0,True
hotham:AU:ERA5,48,0.1653543307086614,True
hotham:AU:ERA5,72,0.1653543307086614,True
las-lenas:AR:ERA5,24,4.574803149606299,True
las-lenas:AR:ERA5,48,6.4488188976377945,True
las-lenas:AR:ERA5,72,,False
mt-buller:AU:ERA5,24,0.0,True
mt-buller:AU:ERA5,48,0.0,True
mt-buller:AU:ERA5,72,0.0,True
mt-hutt:NZ:ERA5,24,0.0,True
mt-hutt:NZ:ERA5,48,0.05511811023622048,True
mt-hutt:NZ:ERA5,72,0.05511811023622048,True
nevados-chillan:CL:ERA5,24,0.49606299212598426,True
nevados-chillan:CL:ERA5,48,6.724409448818897,True
nevados-chillan:CL:ERA5,72,,False
penitentes:AR:ERA5,24,3.389763779527559,True
penitentes:AR:ERA5,48,4.106299212598425,True
penitentes:AR:ERA5,72,,False
perisher:AU:ERA5,24,0.0,True
perisher:AU:ERA5,48,0.0,True
perisher:AU:ERA5,72,0.0,True
portillo:CL:ERA5,24,3.141732283464567,True
portillo:CL:ERA5,48,3.52755905511811,True
portillo:CL:ERA5,72,,False
remarkables:NZ:ERA5,24,0.0,True
remarkables:NZ:ERA5,48,0.13779527559055116,True
remarkables:NZ:ERA5,72,0.22047244094488186,True
thredbo:AU:ERA5,24,0.0,True
thredbo:AU:ERA5,48,0.0,True
thredbo:AU:ERA5,72,0.0,True
treble-cone:NZ:ERA5,24,0.0,True
treble-cone:NZ:ERA5,48,0.13779527559055116,True
treble-cone:NZ:ERA5,72,0.22047244094488186,True
turoa:NZ:ERA5,24,0.0,True
turoa:NZ:ERA5,48,0.0,True
turoa:NZ:ERA5,72,0.0,True
valle-nevado:CL:ERA5,24,3.47244094488189,True
valle-nevado:CL:ERA5,48,4.244094488188976,True
valle-nevado:CL:ERA5,72,,False
whakapapa:NZ:ERA5,24,0.0,True
whakapapa:NZ:ERA5,48,0.0,True
whakapapa:NZ:ERA5,72,0.0,True
