station_id,horizon_h,truth_in,valid
antillanca:CL:ERA5,24,0.0,True
antillanca:CL:ERA5,48,0.0,True
antillanca:CL:ERA5,72,,False
cardrona:NZ:ERA5,24,0.0,True
cardrona:NZ:ERA5,48,0.0,True
cardrona:NZ:ERA5,72,0.41338582677165353,True
castor:AR:ERA5,24,0.0,True
castor:AR:ERA5,48,0.0,True
castor:AR:ERA5,72,,False
catedral:AR:ERA5,24,0.2755905511811023,True
catedral:AR:ERA5,48,1.8740157480314958,True
catedral:AR:ERA5,72,,False
caviahue:AR:ERA5,24,2.452755905511811,True
caviahue:AR:ERA5,48,2.8110236220472444,True
caviahue:AR:ERA5,72,,False
chapelco:AR:ERA5,24,2.6181102362204727,True
chapelco:AR:ERA5,48,5.7047244094488185,True
chapelco:AR:ERA5,72,,False
coronet-peak:NZ:ERA5,24,0.0,True
coronet-peak:NZ:ERA5,48,0.0,True
coronet-peak:NZ:ERA5,72,0.49606299212598426,True
corralco:CL:ERA5,24,0.5787401574803149,True
corralco:CL:ERA5,48,0.5787401574803149,True
corralco:CL:ERA5,72,,False
falls-creek:AU:ERA5,24,0.6889763779527559,True
falls-creek:AU:ERA5,48,0.6889763779527559,True
falls-creek:AU:ERA5,72,0.6889763779527559,True
hotham:AU:ERA5,24,2.122047244094488,True
hotham:AU:ERA5,48,2.2047244094488185,True
hotham:AU:ERA5,72,2.2047244094488185,True
las-lenas:AR:ERA5,24,2.0393700787401574,True
las-lenas:AR:ERA5,48,2.562992125984252,True
las-lenas:AR:ERA5,72,,False
mt-buller:AU:ERA5,24,0.9921259842519685,True
mt-buller:AU:ERA5,48,0.9921259842519685,True
mt-buller:AU:ERA5,72,0.9921259842519685,True
mt-hutt:NZ:ERA5,24,0.0,True
mt-hutt:NZ:ERA5,48,0.0,True
mt-hutt:NZ:ERA5,72,0.0,True
nevados-chillan:CL:ERA5,24,0.0,True
nevados-chillan:CL:ERA5,48,0.0,True
nevados-chillan:CL:ERA5,72,,False
penitentes:AR:ERA5,24,0.13779527559055116,True
penitentes:AR:ERA5,48,2.9488188976377954,True
penitentes:AR:ERA5,72,,False
perisher:AU:ERA5,24,0.5236220472440946,True
perisher:AU:ERA5,48,0.5236220472440946,True
perisher:AU:ERA5,72,0.5236220472440946,True
portillo:CL:ERA5,24,0.0,True
portillo:CL:ERA5,48,1.7913385826771653,True
portillo:CL:ERA5,72,,False
remarkables:NZ:ERA5,24,0.0,True
remarkables:NZ:ERA5,48,0.0,True
remarkables:NZ:ERA5,72,0.49606299212598426,True
thredbo:AU:ERA5,24,1.4881889763779526,True
thredbo:AU:ERA5,48,1.4881889763779526,True
thredbo:AU:ERA5,72,1.653543307086614,True
treble-cone:NZ:ERA5,24,0.0,True
treble-cone:NZ:ERA5,48,0.0,True
treble-cone:NZ:ERA5,72,0.41338582677165353,True
turoa:NZ:ERA5,24,0.0,True
turoa:NZ:ERA5,48,0.0,True
turoa:NZ:ERA5,72,0.0,True
valle-nevado:CL:ERA5,24,0.0,True
valle-nevado:CL:ERA5,48,1.7637795275590553,True
valle-nevado:CL:ERA5,72,,False
whakapapa:NZ:ERA5,24,0.0,True
whakapapa:NZ:ERA5,48,0.0,True
whakapapa:NZ:ERA5,72,0.0,True
