station_id,horizon_h,truth_in,valid
antillanca:CL:ERA5,24,2.4803149606299213,True
antillanca:CL:ERA5,48,6.311023622047244,True
antillanca:CL:ERA5,72,,False
cardrona:NZ:ERA5,24,0.41338582677165353,True
cardrona:NZ:ERA5,48,1.405511811023622,True
cardrona:NZ:ERA5,72,1.8740157480314958,True
castor:AR:ERA5,24,0.0,True
castor:AR:ERA5,48,0.24803149606299213,True
castor:AR:ERA5,72,,False
catedral:AR:ERA5,24,2.452755905511811,True
catedral:AR:ERA5,48,6.862204724409448,True
catedral:AR:ERA5,72,,False
caviahue:AR:ERA5,24,4.078740157480315,True
caviahue:AR:ERA5,48,4.74015748031496,True
caviahue:AR:ERA5,72,,False
chapelco:AR:ERA5,24,3.885826771653543,True
chapelco:AR:ERA5,48,6.9173228346456686,True
chapelco:AR:ERA5,72,,False
coronet-peak:NZ:ERA5,24,1.1574803149606299,True
coronet-peak:NZ:ERA5,48,4.161417322834645,True
coronet-peak:NZ:ERA5,72,5.374015748031496,True
corralco:CL:ERA5,24,7.9921259842519685,True
corralco:CL:ERA5,48,9.673228346456693,True
corralco:CL:ERA5,72,,False
falls-creek:AU:ERA5,24,0.0,True
falls-creek:AU:ERA5,48,0.0,True
falls-creek:AU:ERA5,72,0.0,True
hotham:AU:ERA5,24,0.0,True
hotham:AU:ERA5,48,0.0,True
hotham:AU:ERA5,72,0.0,True
las-lenas:AR:ERA5,24,0.19291338582677164,True
las-lenas:AR:ERA5,48,0.19291338582677164,True
las-lenas:AR:ERA5,72,,False
mt-buller:AU:ERA5,24,0.0,True
mt-buller:AU:ERA5,48,0.0,True
mt-buller:AU:ERA5,72,0.0,True
mt-hutt:NZ:ERA5,24,0.0,True
mt-hutt:NZ:ERA5,48,0.0,True
mt-hutt:NZ:ERA5,72,0.0,True
nevados-chillan:CL:ERA5,24,2.7559055118110236,True
nevados-chillan:CL:ERA5,48,3.1692913385826773,True
nevados-chillan:CL:ERA5,72,,False
penitentes:AR:ERA5,24,0.3307086614173228,True
penitentes:AR:ERA5,48,0.5236220472440944,True
penitentes:AR:ERA5,72,,False
perisher:AU:ERA5,24,0.0,True
perisher:AU:ERA5,48,0.0,True
perisher:AU:ERA5,72,0.0,True
portillo:CL:ERA5,24,0.3031496062992126,True
portillo:CL:ERA5,48,0.5787401574803149,True
portillo:CL:ERA5,72,,False
remarkables:NZ:ERA5,24,1.1574803149606299,True
remarkables:NZ:ERA5,48,4.161417322834645,True
remarkables:NZ:ERA5,72,5.374015748031496,True
thredbo:AU:ERA5,24,0.0,True
thredbo:AU:ERA5,48,0.0,True
thredbo:AU:ERA5,72,0.0,True
treble-cone:NZ:ERA5,24,0.41338582677165353,True
treble-cone:NZ:ERA5,48,1.405511811023622,True
treble-cone:NZ:ERA5,72,1.8740157480314958,True
turoa:NZ:ERA5,24,0.0,True
turoa:NZ:ERA5,48,0.0,True
turoa:NZ:ERA5,72,0.0,True
valle-nevado:CL:ERA5,24,0.22047244094488191,True
valle-nevado:CL:ERA5,48,0.578740157480315,True
valle-nevado:CL:ERA5,72,,False
whakapapa:NZ:ERA5,24,0.0,True
whakapapa:NZ:ERA5,48,0.0,True
whakapapa:NZ:ERA5,72,0.0,True
