station_id,horizon_h,truth_in,valid
antillanca:CL:RESORT,24,1.97,True
antillanca:CL:RESORT,48,1.97,True
antillanca:CL:RESORT,72,6.3,True
catedral:AR:RESORT,24,23.62,True
catedral:AR:RESORT,48,47.24,True
catedral:AR:RESORT,72,47.24,True
chapelco:AR:RESORT,24,2.76,True
chapelco:AR:RESORT,48,5.52,True
chapelco:AR:RESORT,72,7.09,True
coronet-peak:NZ:RESORT,24,0.0,True
coronet-peak:NZ:RESORT,48,0.0,True
coronet-peak:NZ:RESORT,72,0.0,True
la-hoya:AR:RESORT,24,15.75,True
la-hoya:AR:RESORT,48,31.5,True
la-hoya:AR:RESORT,72,47.25,True
las-lenas:AR:RESORT,24,,False
las-lenas:AR:RESORT,48,,False
las-lenas:AR:RESORT,72,,False
mt-hutt:NZ:RESORT,24,1.18,True
mt-hutt:NZ:RESORT,48,1.18,True
mt-hutt:NZ:RESORT,72,1.18,True
portillo:CL:RESORT,24,1.18,True
portillo:CL:RESORT,48,1.18,True
portillo:CL:RESORT,72,1.18,True
remarkables:NZ:RESORT,24,0.0,True
remarkables:NZ:RESORT,48,0.0,True
remarkables:NZ:RESORT,72,0.0,True
thredbo:AU:RESORT,24,0.0,True
thredbo:AU:RESORT,48,0.0,True
thredbo:AU:RESORT,72,0.0,True
turoa:NZ:RESORT,24,3.94,True
turoa:NZ:RESORT,48,7.88,True
turoa:NZ:RESORT,72,7.88,True
valle-nevado:CL:RESORT,24,0.0,True
valle-nevado:CL:RESORT,48,0.0,True
valle-nevado:CL:RESORT,72,,False
whakapapa:NZ:RESORT,24,0.0,True
whakapapa:NZ:RESORT,48,0.0,True
whakapapa:NZ:RESORT,72,0.0,True
