station_id,horizon_h,truth_in,valid
antillanca:CL:RESORT,24,5.91,True
antillanca:CL:RESORT,48,17.72,True
antillanca:CL:RESORT,72,17.72,True
catedral:AR:RESORT,24,9.84,True
catedral:AR:RESORT,48,29.53,True
catedral:AR:RESORT,72,49.22,True
chapelco:AR:RESORT,24,3.94,True
chapelco:AR:RESORT,48,19.69,True
chapelco:AR:RESORT,72,19.69,True
coronet-peak:NZ:RESORT,24,0.39,True
coronet-peak:NZ:RESORT,48,4.72,True
coronet-peak:NZ:RESORT,72,4.72,True
la-hoya:AR:RESORT,24,0.39,True
la-hoya:AR:RESORT,48,1.1800000000000002,True
la-hoya:AR:RESORT,72,1.9700000000000002,True
las-lenas:AR:RESORT,24,,False
las-lenas:AR:RESORT,48,,False
las-lenas:AR:RESORT,72,,False
mt-hutt:NZ:RESORT,24,0.0,True
mt-hutt:NZ:RESORT,48,5.91,True
mt-hutt:NZ:RESORT,72,7.88,True
portillo:CL:RESORT,24,9.85,True
portillo:CL:RESORT,48,20.48,True
portillo:CL:RESORT,72,29.14,True
remarkables:NZ:RESORT,24,0.0,True
remarkables:NZ:RESORT,48,0.0,True
remarkables:NZ:RESORT,72,0.0,True
thredbo:AU:RESORT,24,1.57,True
thredbo:AU:RESORT,48,1.57,True
thredbo:AU:RESORT,72,1.57,True
turoa:NZ:RESORT,24,0.0,True
turoa:NZ:RESORT,48,11.81,True
turoa:NZ:RESORT,72,27.560000000000002,True
valle-nevado:CL:RESORT,24,4.33,True
valle-nevado:CL:RESORT,48,12.99,True
valle-nevado:CL:RESORT,72,,False
whakapapa:NZ:RESORT,24,0.0,True
whakapapa:NZ:RESORT,48,0.0,True
whakapapa:NZ:RESORT,72,0.0,True
