station_id,horizon_h,truth_in,valid
antillanca:CL:RESORT,24,11.81,True
antillanca:CL:RESORT,48,11.81,True
antillanca:CL:RESORT,72,11.81,True
catedral:AR:RESORT,24,19.69,True
catedral:AR:RESORT,48,39.38,True
catedral:AR:RESORT,72,63.0,True
chapelco:AR:RESORT,24,15.75,True
chapelco:AR:RESORT,48,15.75,True
chapelco:AR:RESORT,72,22.84,True
coronet-peak:NZ:RESORT,24,4.33,True
coronet-peak:NZ:RESORT,48,4.33,True
coronet-peak:NZ:RESORT,72,4.33,True
la-hoya:AR:RESORT,24,0.79,True
la-hoya:AR:RESORT,48,1.58,True
la-hoya:AR:RESORT,72,5.52,True
las-lenas:AR:RESORT,24,11.81,True
las-lenas:AR:RESORT,48,31.5,True
las-lenas:AR:RESORT,72,,False
mt-hutt:NZ:RESORT,24,5.91,True
mt-hutt:NZ:RESORT,48,7.88,True
mt-hutt:NZ:RESORT,72,7.88,True
portillo:CL:RESORT,24,10.63,True
portillo:CL:RESORT,48,19.29,True
portillo:CL:RESORT,72,19.29,True
remarkables:NZ:RESORT,24,0.0,True
remarkables:NZ:RESORT,48,0.0,True
remarkables:NZ:RESORT,72,0.0,True
thredbo:AU:RESORT,24,0.0,True
thredbo:AU:RESORT,48,0.0,True
thredbo:AU:RESORT,72,0.0,True
turoa:NZ:RESORT,24,11.81,True
turoa:NZ:RESORT,48,27.560000000000002,True
turoa:NZ:RESORT,72,43.31,True
valle-nevado:CL:RESORT,24,8.66,True
valle-nevado:CL:RESORT,48,16.14,True
valle-nevado:CL:RESORT,72,,False
whakapapa:NZ:RESORT,24,0.0,True
whakapapa:NZ:RESORT,48,0.0,True
whakapapa:NZ:RESORT,72,0.0,True
