station_id,horizon_h,truth_in,valid
antillanca:CL:ERA5,24,0.0,True
antillanca:CL:ERA5,48,0.0,True
antillanca:CL:ERA5,72,,False
cardrona:NZ:ERA5,24,0.41338582677165353,True
cardrona:NZ:ERA5,48,0.41338582677165353,True
cardrona:NZ:ERA5,72,0.41338582677165353,True
castor:AR:ERA5,24,0.0,True
castor:AR:ERA5,48,0.0,True
castor:AR:ERA5,72,,False
catedral:AR:ERA5,24,0.46850393700787396,True
catedral:AR:ERA5,48,0.8543307086614172,True
catedral:AR:ERA5,72,,False
caviahue:AR:ERA5,24,0.0,True
caviahue:AR:ERA5,48,0.0,True
caviahue:AR:ERA5,72,,False
chapelco:AR:ERA5,24,0.7440944881889763,True
chapelco:AR:ERA5,48,1.5433070866141732,True
chapelco:AR:ERA5,72,,False
coronet-peak:NZ:ERA5,24,0.49606299212598426,True
coronet-peak:NZ:ERA5,48,0.49606299212598426,True
coronet-peak:NZ:ERA5,72,0.49606299212598426,True
corralco:CL:ERA5,24,0.0,True
corralco:CL:ERA5,48,0.0,True
corralco:CL:ERA5,72,,False
falls-creek:AU:ERA5,24,0.0,True
falls-creek:AU:ERA5,48,0.0,True
falls-creek:AU:ERA5,72,0.0,True
hotham:AU:ERA5,24,0.0,True
hotham:AU:ERA5,48,0.0,True
hotham:AU:ERA5,72,0.0,True
las-lenas:AR:ERA5,24,0.05511811023622048,True
las-lenas:AR:ERA5,48,1.4606299212598424,True
las-lenas:AR:ERA5,72,,False
mt-buller:AU:ERA5,24,0.0,True
mt-buller:AU:ERA5,48,0.0,True
mt-buller:AU:ERA5,72,0.0,True
mt-hutt:NZ:ERA5,24,0.0,True
mt-hutt:NZ:ERA5,48,0.0,True
mt-hutt:NZ:ERA5,72,0.0,True
nevados-chillan:CL:ERA5,24,0.0,True
nevados-chillan:CL:ERA5,48,0.0,True
nevados-chillan:CL:ERA5,72,,False
penitentes:AR:ERA5,24,0.6338582677165354,True
penitentes:AR:ERA5,48,1.3228346456692912,True
penitentes:AR:ERA5,72,,False
perisher:AU:ERA5,24,0.0,True
perisher:AU:ERA5,48,0.0,True
perisher:AU:ERA5,72,0.0,True
portillo:CL:ERA5,24,0.46850393700787396,True
portillo:CL:ERA5,48,1.2677165354330708,True
portillo:CL:ERA5,72,,False
remarkables:NZ:ERA5,24,0.49606299212598426,True
remarkables:NZ:ERA5,48,0.49606299212598426,True
remarkables:NZ:ERA5,72,0.49606299212598426,True
thredbo:AU:ERA5,24,0.1653543307086614,True
thredbo:AU:ERA5,48,0.1653543307086614,True
thredbo:AU:ERA5,72,0.1653543307086614,True
treble-cone:NZ:ERA5,24,0.41338582677165353,True
treble-cone:NZ:ERA5,48,0.41338582677165353,True
treble-cone:NZ:ERA5,72,0.41338582677165353,True
turoa:NZ:ERA5,24,0.0,True
turoa:NZ:ERA5,48,0.0,True
turoa:NZ:ERA5,72,0.0,True
valle-nevado:CL:ERA5,24,0.7165354330708662,True
valle-nevado:CL:ERA5,48,1.3228346456692914,True
valle-nevado:CL:ERA5,72,,False
whakapapa:NZ:ERA5,24,0.0,True
whakapapa:NZ:ERA5,48,0.0,True
whakapapa:NZ:ERA5,72,0.0,True
