station_id,horizon_h,truth_in,valid
antillanca:CL:RESORT,24,0.0,True
antillanca:CL:RESORT,48,0.0,True
antillanca:CL:RESORT,72,9.84,True
catedral:AR:RESORT,24,6.69,True
catedral:AR:RESORT,48,13.38,True
catedral:AR:RESORT,72,27.16,True
chapelco:AR:RESORT,24,1.18,True
chapelco:AR:RESORT,48,2.36,True
chapelco:AR:RESORT,72,8.27,True
coronet-peak:NZ:RESORT,24,0.0,True
coronet-peak:NZ:RESORT,48,0.0,True
coronet-peak:NZ:RESORT,72,0.0,True
la-hoya:AR:RESORT,24,3.15,True
la-hoya:AR:RESORT,48,6.3,True
la-hoya:AR:RESORT,72,22.05,True
las-lenas:AR:RESORT,24,,False
las-lenas:AR:RESORT,48,,False
las-lenas:AR:RESORT,72,,False
mt-hutt:NZ:RESORT,24,0.0,True
mt-hutt:NZ:RESORT,48,0.0,True
mt-hutt:NZ:RESORT,72,0.0,True
portillo:CL:RESORT,24,0.0,True
portillo:CL:RESORT,48,4.73,True
portillo:CL:RESORT,72,4.73,True
remarkables:NZ:RESORT,24,12.99,True
remarkables:NZ:RESORT,48,14.56,True
remarkables:NZ:RESORT,72,14.56,True
thredbo:AU:RESORT,24,0.79,True
thredbo:AU:RESORT,48,4.73,True
thredbo:AU:RESORT,72,4.73,True
turoa:NZ:RESORT,24,1.97,True
turoa:NZ:RESORT,48,3.94,True
turoa:NZ:RESORT,72,3.94,True
valle-nevado:CL:RESORT,24,0.0,True
valle-nevado:CL:RESORT,48,5.51,True
valle-nevado:CL:RESORT,72,,False
whakapapa:NZ:RESORT,24,0.0,True
whakapapa:NZ:RESORT,48,0.0,True
whakapapa:NZ:RESORT,72,0.0,True
