station_id,horizon_h,truth_in,valid
antillanca:CL:ERA5,24,5.511811023622047,True
antillanca:CL:ERA5,48,6.173228346456693,True
antillanca:CL:ERA5,72,,False
cardrona:NZ:ERA5,24,0.0826771653543307,True
cardrona:NZ:ERA5,48,0.7716535433070866,True
cardrona:NZ:ERA5,72,0.7716535433070866,True
castor:AR:ERA5,24,0.41338582677165353,True
castor:AR:ERA5,48,0.5787401574803149,True
castor:AR:ERA5,72,,False
catedral:AR:ERA5,24,0.6062992125984252,True
catedral:AR:ERA5,48,1.1574803149606299,True
catedral:AR:ERA5,72,,False
caviahue:AR:ERA5,24,3.830708661417323,True
caviahue:AR:ERA5,48,4.381889763779528,True
caviahue:AR:ERA5,72,,False
chapelco:AR:ERA5,24,0.13779527559055116,True
chapelco:AR:ERA5,48,0.8267716535433071,True
chapelco:AR:ERA5,72,,False
coronet-peak:NZ:ERA5,24,0.0826771653543307,True
coronet-peak:NZ:ERA5,48,0.826771653543307,True
coronet-peak:NZ:ERA5,72,0.826771653543307,True
corralco:CL:ERA5,24,4.6299212598425195,True
corralco:CL:ERA5,48,4.71259842519685,True
corralco:CL:ERA5,72,,False
falls-creek:AU:ERA5,24,0.0,True
falls-creek:AU:ERA5,48,0.0,True
falls-creek:AU:ERA5,72,0.6889763779527559,True
hotham:AU:ERA5,24,0.0,True
hotham:AU:ERA5,48,0.0,True
hotham:AU:ERA5,72,2.122047244094488,True
las-lenas:AR:ERA5,24,1.2401574803149606,True
las-lenas:AR:ERA5,48,2.728346456692913,True
las-lenas:AR:ERA5,72,,False
mt-buller:AU:ERA5,24,0.0,True
mt-buller:AU:ERA5,48,0.0,True
mt-buller:AU:ERA5,72,0.9921259842519685,True
mt-hutt:NZ:ERA5,24,0.0,True
mt-hutt:NZ:ERA5,48,0.2755905511811023,True
mt-hutt:NZ:ERA5,72,0.2755905511811023,True
nevados-chillan:CL:ERA5,24,7.275590551181103,True
nevados-chillan:CL:ERA5,48,7.303149606299213,True
nevados-chillan:CL:ERA5,72,,False
penitentes:AR:ERA5,24,0.41338582677165353,True
penitentes:AR:ERA5,48,0.5236220472440944,True
penitentes:AR:ERA5,72,,False
perisher:AU:ERA5,24,0.0,True
perisher:AU:ERA5,48,0.0,True
perisher:AU:ERA5,72,0.5236220472440946,True
portillo:CL:ERA5,24,0.0826771653543307,True
portillo:CL:ERA5,48,0.0826771653543307,True
portillo:CL:ERA5,72,,False
remarkables:NZ:ERA5,24,0.0826771653543307,True
remarkables:NZ:ERA5,48,0.826771653543307,True
remarkables:NZ:ERA5,72,0.826771653543307,True
thredbo:AU:ERA5,24,0.0,True
thredbo:AU:ERA5,48,0.02755905511811024,True
thredbo:AU:ERA5,72,1.5157480314960627,True
treble-cone:NZ:ERA5,24,0.0826771653543307,True
treble-cone:NZ:ERA5,48,0.7716535433070866,True
treble-cone:NZ:ERA5,72,0.7716535433070866,True
turoa:NZ:ERA5,24,0.0,True
turoa:NZ:ERA5,48,0.0,True
turoa:NZ:ERA5,72,0.0,True
valle-nevado:CL:ERA5,24,0.41338582677165353,True
valle-nevado:CL:ERA5,48,0.41338582677165353,True
valle-nevado:CL:ERA5,72,,False
whakapapa:NZ:ERA5,24,0.0,True
whakapapa:NZ:ERA5,48,0.0,True
whakapapa:NZ:ERA5,72,0.0,True
