station_id,horizon_h,truth_in,valid
antillanca:CL:RESORT,24,1.97,True
antillanca:CL:RESORT,48,1.97,True
antillanca:CL:RESORT,72,1.97,True
catedral:AR:RESORT,24,0.0,True
catedral:AR:RESORT,48,17.72,True
catedral:AR:RESORT,72,35.44,True
chapelco:AR:RESORT,24,0.0,True
chapelco:AR:RESORT,48,5.51,True
chapelco:AR:RESORT,72,11.42,True
coronet-peak:NZ:RESORT,24,5.51,True
coronet-peak:NZ:RESORT,48,5.51,True
coronet-peak:NZ:RESORT,72,5.51,True
la-hoya:AR:RESORT,24,3.15,True
la-hoya:AR:RESORT,48,6.3,True
la-hoya:AR:RESORT,72,9.45,True
las-lenas:AR:RESORT,24,,False
las-lenas:AR:RESORT,48,,False
las-lenas:AR:RESORT,72,,False
mt-hutt:NZ:RESORT,24,3.94,True
mt-hutt:NZ:RESORT,48,3.94,True
mt-hutt:NZ:RESORT,72,3.94,True
portillo:CL:RESORT,24,12.99,True
portillo:CL:RESORT,48,26.380000000000003,True
portillo:CL:RESORT,72,29.53,True
remarkables:NZ:RESORT,24,0.0,True
remarkables:NZ:RESORT,48,0.0,True
remarkables:NZ:RESORT,72,0.0,True
thredbo:AU:RESORT,24,0.0,True
thredbo:AU:RESORT,48,0.0,True
thredbo:AU:RESORT,72,0.0,True
turoa:NZ:RESORT,24,7.87,True
turoa:NZ:RESORT,48,7.87,True
turoa:NZ:RESORT,72,7.87,True
valle-nevado:CL:RESORT,24,5.51,True
valle-nevado:CL:RESORT,48,14.959999999999999,True
valle-nevado:CL:RESORT,72,,False
whakapapa:NZ:RESORT,24,0.0,True
whakapapa:NZ:RESORT,48,0.0,True
whakapapa:NZ:RESORT,72,0.0,True
