station_id,horizon_h,truth_in,valid
antillanca:CL:ERA5,24,0.6338582677165354,True
antillanca:CL:ERA5,48,1.9566929133858266,True
antillanca:CL:ERA5,72,,False
cardrona:NZ:ERA5,24,0.0,True
cardrona:NZ:ERA5,48,0.0,True
cardrona:NZ:ERA5,72,0.0,True
castor:AR:ERA5,24,0.0,True
castor:AR:ERA5,48,0.9921259842519685,True
castor:AR:ERA5,72,,False
catedral:AR:ERA5,24,1.6535433070866141,True
catedral:AR:ERA5,48,3.8858267716535435,True
catedral:AR:ERA5,72,,False
caviahue:AR:ERA5,24,0.0,True
caviahue:AR:ERA5,48,2.866141732283465,True
caviahue:AR:ERA5,72,,False
chapelco:AR:ERA5,24,0.8543307086614172,True
chapelco:AR:ERA5,48,2.37007874015748,True
chapelco:AR:ERA5,72,,False
coronet-peak:NZ:ERA5,24,0.1653543307086614,True
coronet-peak:NZ:ERA5,48,0.1653543307086614,True
coronet-peak:NZ:ERA5,72,0.1653543307086614,True
corralco:CL:ERA5,24,0.0,True
corralco:CL:ERA5,48,2.921259842519685,True
corralco:CL:ERA5,72,,False
falls-creek:AU:ERA5,24,0.0,True
falls-creek:AU:ERA5,48,0.0,True
falls-creek:AU:ERA5,72,0.0,True
hotham:AU:ERA5,24,0.0,True
hotham:AU:ERA5,48,0.0,True
hotham:AU:ERA5,72,0.0,True
las-lenas:AR:ERA5,24,0.41338582677165353,True
las-lenas:AR:ERA5,48,5.208661417322834,True
las-lenas:AR:ERA5,72,,False
mt-buller:AU:ERA5,24,0.0,True
mt-buller:AU:ERA5,48,0.0,True
mt-buller:AU:ERA5,72,0.0,True
mt-hutt:NZ:ERA5,24,0.0,True
mt-hutt:NZ:ERA5,48,0.0,True
mt-hutt:NZ:ERA5,72,0.0,True
nevados-chillan:CL:ERA5,24,0.0,True
nevados-chillan:CL:ERA5,48,2.921259842519685,True
nevados-chillan:CL:ERA5,72,,False
penitentes:AR:ERA5,24,0.05511811023622048,True
penitentes:AR:ERA5,48,0.4133858267716536,True
penitentes:AR:ERA5,72,,False
perisher:AU:ERA5,24,0.0,True
perisher:AU:ERA5,48,0.0,True
perisher:AU:ERA5,72,0.0,True
portillo:CL:ERA5,24,0.0,True
portillo:CL:ERA5,48,0.3582677165354331,True
portillo:CL:ERA5,72,,False
remarkables:NZ:ERA5,24,0.1653543307086614,True
remarkables:NZ:ERA5,48,0.1653543307086614,True
remarkables:NZ:ERA5,72,0.1653543307086614,True
thredbo:AU:ERA5,24,0.0,True
thredbo:AU:ERA5,48,0.0,True
thredbo:AU:ERA5,72,0.0,True
treble-cone:NZ:ERA5,24,0.0,True
treble-cone:NZ:ERA5,48,0.0,True
treble-cone:NZ:ERA5,72,0.0,True
turoa:NZ:ERA5,24,0.0,True
turoa:NZ:ERA5,48,0.0,True
turoa:NZ:ERA5,72,0.0,True
valle-nevado:CL:ERA5,24,0.0,True
valle-nevado:CL:ERA5,48,0.46850393700787396,True
valle-nevado:CL:ERA5,72,,False
whakapapa:NZ:ERA5,24,0.0,True
whakapapa:NZ:ERA5,48,0.0,True
whakapapa:NZ:ERA5,72,0.0,True
