station_id,horizon_h,truth_in,valid
antillanca:CL:ERA5,24,0.9094488188976378,True
antillanca:CL:ERA5,48,1.5433070866141732,True
antillanca:CL:ERA5,72,,False
cardrona:NZ:ERA5,24,0.46850393700787396,True
cardrona:NZ:ERA5,48,0.46850393700787396,True
cardrona:NZ:ERA5,72,0.46850393700787396,True
castor:AR:ERA5,24,0.0,True
castor:AR:ERA5,48,0.0,True
castor:AR:ERA5,72,,False
catedral:AR:ERA5,24,0.7992125984251968,True
catedral:AR:ERA5,48,2.452755905511811,True
catedral:AR:ERA5,72,,False
caviahue:AR:ERA5,24,0.5787401574803149,True
caviahue:AR:ERA5,48,0.5787401574803149,True
caviahue:AR:ERA5,72,,False
chapelco:AR:ERA5,24,0.0,True
chapelco:AR:ERA5,48,0.8543307086614172,True
chapelco:AR:ERA5,72,,False
coronet-peak:NZ:ERA5,24,1.2125984251968505,True
coronet-peak:NZ:ERA5,48,1.3779527559055118,True
coronet-peak:NZ:ERA5,72,1.3779527559055118,True
corralco:CL:ERA5,24,2.673228346456693,True
corralco:CL:ERA5,48,2.673228346456693,True
corralco:CL:ERA5,72,,False
falls-creek:AU:ERA5,24,0.0,True
falls-creek:AU:ERA5,48,0.0,True
falls-creek:AU:ERA5,72,0.0,True
hotham:AU:ERA5,24,0.0,True
hotham:AU:ERA5,48,0.0,True
hotham:AU:ERA5,72,0.0,True
las-lenas:AR:ERA5,24,0.0,True
las-lenas:AR:ERA5,48,0.41338582677165353,True
las-lenas:AR:ERA5,72,,False
mt-buller:AU:ERA5,24,0.0,True
mt-buller:AU:ERA5,48,0.0,True
mt-buller:AU:ERA5,72,0.0,True
mt-hutt:NZ:ERA5,24,0.0,True
mt-hutt:NZ:ERA5,48,0.0,True
mt-hutt:NZ:ERA5,72,0.0,True
nevados-chillan:CL:ERA5,24,0.6062992125984252,True
nevados-chillan:CL:ERA5,48,0.6062992125984252,True
nevados-chillan:CL:ERA5,72,,False
penitentes:AR:ERA5,24,0.7716535433070866,True
penitentes:AR:ERA5,48,0.8267716535433071,True
penitentes:AR:ERA5,72,,False
perisher:AU:ERA5,24,0.0,True
perisher:AU:ERA5,48,0.0,True
perisher:AU:ERA5,72,0.0,True
portillo:CL:ERA5,24,1.7637795275590553,True
portillo:CL:ERA5,48,1.7637795275590553,True
portillo:CL:ERA5,72,,False
remarkables:NZ:ERA5,24,1.2125984251968505,True
remarkables:NZ:ERA5,48,1.3779527559055118,True
remarkables:NZ:ERA5,72,1.3779527559055118,True
thredbo:AU:ERA5,24,0.0,True
thredbo:AU:ERA5,48,0.0,True
thredbo:AU:ERA5,72,0.0,True
treble-cone:NZ:ERA5,24,0.46850393700787396,True
treble-cone:NZ:ERA5,48,0.46850393700787396,True
treble-cone:NZ:ERA5,72,0.46850393700787396,True
turoa:NZ:ERA5,24,0.0,True
turoa:NZ:ERA5,48,0.0,True
turoa:NZ:ERA5,72,0.0,True
valle-nevado:CL:ERA5,24,1.5984251968503935,True
valle-nevado:CL:ERA5,48,1.5984251968503935,True
valle-nevado:CL:ERA5,72,,False
whakapapa:NZ:ERA5,24,0.0,True
whakapapa:NZ:ERA5,48,0.0,True
whakapapa:NZ:ERA5,72,0.0,True
