station_id,horizon_h,truth_in,valid
antillanca:CL:RESORT,24,0.0,True
antillanca:CL:RESORT,48,0.0,True
antillanca:CL:RESORT,72,1.97,True
catedral:AR:RESORT,24,19.69,True
catedral:AR:RESORT,48,43.31,True
catedral:AR:RESORT,72,66.93,True
chapelco:AR:RESORT,24,0.0,True
chapelco:AR:RESORT,48,7.09,True
chapelco:AR:RESORT,72,11.42,True
coronet-peak:NZ:RESORT,24,0.0,True
coronet-peak:NZ:RESORT,48,0.0,True
coronet-peak:NZ:RESORT,72,0.0,True
la-hoya:AR:RESORT,24,0.79,True
la-hoya:AR:RESORT,48,4.73,True
la-hoya:AR:RESORT,72,8.67,True
las-lenas:AR:RESORT,24,19.69,True
las-lenas:AR:RESORT,48,,False
las-lenas:AR:RESORT,72,,False
mt-hutt:NZ:RESORT,24,1.97,True
mt-hutt:NZ:RESORT,48,1.97,True
mt-hutt:NZ:RESORT,72,1.97,True
portillo:CL:RESORT,24,8.66,True
portillo:CL:RESORT,48,8.66,True
portillo:CL:RESORT,72,10.63,True
remarkables:NZ:RESORT,24,0.0,True
remarkables:NZ:RESORT,48,0.0,True
remarkables:NZ:RESORT,72,0.0,True
thredbo:AU:RESORT,24,0.0,True
thredbo:AU:RESORT,48,0.0,True
thredbo:AU:RESORT,72,0.0,True
turoa:NZ:RESORT,24,15.75,True
turoa:NZ:RESORT,48,31.5,True
turoa:NZ:RESORT,72,47.25,True
valle-nevado:CL:RESORT,24,7.48,True
valle-nevado:CL:RESORT,48,7.48,True
valle-nevado:CL:RESORT,72,,False
whakapapa:NZ:RESORT,24,0.0,True
whakapapa:NZ:RESORT,48,0.0,True
whakapapa:NZ:RESORT,72,0.0,True
