station_id,horizon_h,truth_in,valid
antillanca:CL:RESORT,24,0.0,True
antillanca:CL:RESORT,48,0.0,True
antillanca:CL:RESORT,72,0.0,True
catedral:AR:RESORT,24,17.72,True
catedral:AR:RESORT,48,35.44,True
catedral:AR:RESORT,72,41.349999999999994,True
chapelco:AR:RESORT,24,5.51,True
chapelco:AR:RESORT,48,11.42,True
chapelco:AR:RESORT,72,12.21,True
coronet-peak:NZ:RESORT,24,0.0,True
coronet-peak:NZ:RESORT,48,0.0,True
coronet-peak:NZ:RESORT,72,1.18,True
la-hoya:AR:RESORT,24,3.15,True
la-hoya:AR:RESORT,48,6.3,True
la-hoya:AR:RESORT,72,9.45,True
las-lenas:AR:RESORT,24,23.62,True
las-lenas:AR:RESORT,48,51.18,True
las-lenas:AR:RESORT,72,,False
mt-hutt:NZ:RESORT,24,0.0,True
mt-hutt:NZ:RESORT,48,0.0,True
mt-hutt:NZ:RESORT,72,0.0,True
portillo:CL:RESORT,24,13.39,True
portillo:CL:RESORT,48,16.54,True
portillo:CL:RESORT,72,18.5,True
remarkables:NZ:RESORT,24,0.0,True
remarkables:NZ:RESORT,48,0.0,True
remarkables:NZ:RESORT,72,0.0,True
thredbo:AU:RESORT,24,0.0,True
thredbo:AU:RESORT,48,0.0,True
thredbo:AU:RESORT,72,0.0,True
turoa:NZ:RESORT,24,0.0,True
turoa:NZ:RESORT,48,0.0,True
turoa:NZ:RESORT,72,0.0,True
valle-nevado:CL:RESORT,24,9.45,True
valle-nevado:CL:RESORT,48,11.02,True
valle-nevado:CL:RESORT,72,,False
whakapapa:NZ:RESORT,24,0.0,True
whakapapa:NZ:RESORT,48,0.0,True
whakapapa:NZ:RESORT,72,0.0,True
