station_id,horizon_h,truth_in,valid
antillanca:CL:RESORT,24,0.0,True
antillanca:CL:RESORT,48,0.0,True
antillanca:CL:RESORT,72,0.0,True
catedral:AR:RESORT,24,7.87,True
catedral:AR:RESORT,48,7.87,True
catedral:AR:RESORT,72,9.84,True
chapelco:AR:RESORT,24,0.0,True
chapelco:AR:RESORT,48,0.0,True
chapelco:AR:RESORT,72,3.94,True
coronet-peak:NZ:RESORT,24,0.0,True
coronet-peak:NZ:RESORT,48,0.0,True
coronet-peak:NZ:RESORT,72,0.0,True
la-hoya:AR:RESORT,24,0.39,True
la-hoya:AR:RESORT,48,0.78,True
la-hoya:AR:RESORT,72,1.17,True
las-lenas:AR:RESORT,24,7.87,True
las-lenas:AR:RESORT,48,15.74,True
las-lenas:AR:RESORT,72,,False
mt-hutt:NZ:RESORT,24,0.0,True
mt-hutt:NZ:RESORT,48,0.0,True
mt-hutt:NZ:RESORT,72,0.0,True
portillo:CL:RESORT,24,20.08,True
portillo:CL:RESORT,48,35.04,True
portillo:CL:RESORT,72,44.879999999999995,True
remarkables:NZ:RESORT,24,0.0,True
remarkables:NZ:RESORT,48,0.0,True
remarkables:NZ:RESORT,72,0.0,True
thredbo:AU:RESORT,24,0.0,True
thredbo:AU:RESORT,48,0.0,True
thredbo:AU:RESORT,72,0.0,True
turoa:NZ:RESORT,24,1.97,True
turoa:NZ:RESORT,48,5.91,True
turoa:NZ:RESORT,72,5.91,True
valle-nevado:CL:RESORT,24,13.39,True
valle-nevado:CL:RESORT,48,28.740000000000002,True
valle-nevado:CL:RESORT,72,,False
whakapapa:NZ:RESORT,24,0.0,True
whakapapa:NZ:RESORT,48,0.0,True
whakapapa:NZ:RESORT,72,0.0,True
