station_id,horizon_h,truth_in,valid
antillanca:CL:RESORT,24,5.91,True
antillanca:CL:RESORT,48,11.82,True
antillanca:CL:RESORT,72,11.82,True
catedral:AR:RESORT,24,1.57,True
catedral:AR:RESORT,48,3.14,True
catedral:AR:RESORT,72,4.71,True
chapelco:AR:RESORT,24,0.39,True
chapelco:AR:RESORT,48,0.78,True
chapelco:AR:RESORT,72,0.78,True
coronet-peak:NZ:RESORT,24,0.0,True
coronet-peak:NZ:RESORT,48,0.0,True
coronet-peak:NZ:RESORT,72,0.78,True
la-hoya:AR:RESORT,24,15.75,True
la-hoya:AR:RESORT,48,31.5,True
la-hoya:AR:RESORT,72,47.25,True
las-lenas:AR:RESORT,24,,False
las-lenas:AR:RESORT,48,,False
las-lenas:AR:RESORT,72,,False
mt-hutt:NZ:RESORT,24,8.66,True
mt-hutt:NZ:RESORT,48,9.85,True
mt-hutt:NZ:RESORT,72,9.85,True
portillo:CL:RESORT,24,9.45,True
portillo:CL:RESORT,48,22.45,True
portillo:CL:RESORT,72,31.5,True
remarkables:NZ:RESORT,24,2.76,True
remarkables:NZ:RESORT,48,2.76,True
remarkables:NZ:RESORT,72,8.27,True
thredbo:AU:RESORT,24,0.0,True
thredbo:AU:RESORT,48,0.0,True
thredbo:AU:RESORT,72,0.0,True
turoa:NZ:RESORT,24,0.79,True
turoa:NZ:RESORT,48,6.7,True
turoa:NZ:RESORT,72,12.61,True
valle-nevado:CL:RESORT,24,14.17,True
valle-nevado:CL:RESORT,48,24.41,True
valle-nevado:CL:RESORT,72,,False
whakapapa:NZ:RESORT,24,0.0,True
whakapapa:NZ:RESORT,48,0.0,True
whakapapa:NZ:RESORT,72,0.0,True
