station_id,horizon_h,truth_in,valid
antillanca:CL:RESORT,24,0.0,True
antillanca:CL:RESORT,48,0.0,True
antillanca:CL:RESORT,72,0.0,True
catedral:AR:RESORT,24,23.62,True
catedral:AR:RESORT,48,47.24,True
catedral:AR:RESORT,72,47.24,True
chapelco:AR:RESORT,24,0.0,True
chapelco:AR:RESORT,48,1.97,True
chapelco:AR:RESORT,72,1.97,True
coronet-peak:NZ:RESORT,24,0.0,True
coronet-peak:NZ:RESORT,48,0.0,True
coronet-peak:NZ:RESORT,72,0.0,True
la-hoya:AR:RESORT,24,3.94,True
la-hoya:AR:RESORT,48,7.09,True
la-hoya:AR:RESORT,72,10.24,True
las-lenas:AR:RESORT,24,,False
las-lenas:AR:RESORT,48,,False
las-lenas:AR:RESORT,72,,False
mt-hutt:NZ:RESORT,24,0.0,True
mt-hutt:NZ:RESORT,48,0.0,True
mt-hutt:NZ:RESORT,72,0.0,True
portillo:CL:RESORT,24,1.57,True
portillo:CL:RESORT,48,5.51,True
portillo:CL:RESORT,72,5.51,True
remarkables:NZ:RESORT,24,0.0,True
remarkables:NZ:RESORT,48,18.51,True
remarkables:NZ:RESORT,72,18.51,True
thredbo:AU:RESORT,24,4.72,True
thredbo:AU:RESORT,48,4.72,True
thredbo:AU:RESORT,72,5.8999999999999995,True
turoa:NZ:RESORT,24,15.75,True
turoa:NZ:RESORT,48,31.5,True
turoa:NZ:RESORT,72,37.41,True
valle-nevado:CL:RESORT,24,0.39,True
valle-nevado:CL:RESORT,48,1.96,True
valle-nevado:CL:RESORT,72,,False
whakapapa:NZ:RESORT,24,0.0,True
whakapapa:NZ:RESORT,48,0.0,True
whakapapa:NZ:RESORT,72,0.0,True
