station_id,horizon_h,truth_in,valid
antillanca:CL:ERA5,24,0.0,True
antillanca:CL:ERA5,48,0.0,True
antillanca:CL:ERA5,72,,False
cardrona:NZ:ERA5,24,0.0,True
cardrona:NZ:ERA5,48,0.05511811023622048,True
cardrona:NZ:ERA5,72,0.2204724409448819,True
castor:AR:ERA5,24,0.0,True
castor:AR:ERA5,48,0.0,True
castor:AR:ERA5,72,,False
catedral:AR:ERA5,24,0.0,True
catedral:AR:ERA5,48,0.02755905511811024,True
catedral:AR:ERA5,72,,False
caviahue:AR:ERA5,24,0.0,True
caviahue:AR:ERA5,48,2.149606299212598,True
caviahue:AR:ERA5,72,,False
chapelco:AR:ERA5,24,0.0,True
chapelco:AR:ERA5,48,0.41338582677165353,True
chapelco:AR:ERA5,72,,False
coronet-peak:NZ:ERA5,24,0.02755905511811024,True
coronet-peak:NZ:ERA5,48,0.4960629921259842,True
coronet-peak:NZ:ERA5,72,1.0196850393700787,True
corralco:CL:ERA5,24,0.0,True
corralco:CL:ERA5,48,1.6811023622047243,True
corralco:CL:ERA5,72,,False
falls-creek:AU:ERA5,24,0.0,True
falls-creek:AU:ERA5,48,0.0,True
falls-creek:AU:ERA5,72,0.0,True
hotham:AU:ERA5,24,0.0,True
hotham:AU:ERA5,48,0.0,True
hotham:AU:ERA5,72,0.0,True
las-lenas:AR:ERA5,24,0.0,True
las-lenas:AR:ERA5,48,3.0866141732283463,True
las-lenas:AR:ERA5,72,,False
mt-buller:AU:ERA5,24,0.0,True
mt-buller:AU:ERA5,48,0.0,True
mt-buller:AU:ERA5,72,0.0,True
mt-hutt:NZ:ERA5,24,0.0,True
mt-hutt:NZ:ERA5,48,0.0,True
mt-hutt:NZ:ERA5,72,0.0,True
nevados-chillan:CL:ERA5,24,0.0,True
nevados-chillan:CL:ERA5,48,2.6456692913385824,True
nevados-chillan:CL:ERA5,72,,False
penitentes:AR:ERA5,24,0.0,True
penitentes:AR:ERA5,48,3.334645669291339,True
penitentes:AR:ERA5,72,,False
perisher:AU:ERA5,24,0.0,True
perisher:AU:ERA5,48,0.0,True
perisher:AU:ERA5,72,0.0,True
portillo:CL:ERA5,24,0.22047244094488191,True
portillo:CL:ERA5,48,2.37007874015748,True
portillo:CL:ERA5,72,,False
remarkables:NZ:ERA5,24,0.02755905511811024,True
remarkables:NZ:ERA5,48,0.4960629921259842,True
remarkables:NZ:ERA5,72,1.0196850393700787,True
thredbo:AU:ERA5,24,0.0,True
thredbo:AU:ERA5,48,0.0,True
thredbo:AU:ERA5,72,0.0,True
treble-cone:NZ:ERA5,24,0.0,True
treble-cone:NZ:ERA5,48,0.05511811023622048,True
treble-cone:NZ:ERA5,72,0.2204724409448819,True
turoa:NZ:ERA5,24,0.0,True
turoa:NZ:ERA5,48,0.0,True
turoa:NZ:ERA5,72,0.05511811023622048,True
valle-nevado:CL:ERA5,24,0.3858267716535433,True
valle-nevado:CL:ERA5,48,2.700787401574803,True
valle-nevado:CL:ERA5,72,,False
whakapapa:NZ:ERA5,24,0.0,True
whakapapa:NZ:ERA5,48,0.0,True
whakapapa:NZ:ERA5,72,0.05511811023622048,True
