station_id,horizon_h,truth_in,valid
antillanca:CL:RESORT,24,3.94,True
antillanca:CL:RESORT,48,7.88,True
antillanca:CL:RESORT,72,9.85,True
catedral:AR:RESORT,24,26.38,True
catedral:AR:RESORT,48,50.0,True
catedral:AR:RESORT,72,73.62,True
chapelco:AR:RESORT,24,6.69,True
chapelco:AR:RESORT,48,34.25,True
chapelco:AR:RESORT,72,38.97,True
coronet-peak:NZ:RESORT,24,0.0,True
coronet-peak:NZ:RESORT,48,0.0,True
coronet-peak:NZ:RESORT,72,0.0,True
la-hoya:AR:RESORT,24,15.75,True
la-hoya:AR:RESORT,48,31.5,True
la-hoya:AR:RESORT,72,47.25,True
las-lenas:AR:RESORT,24,,False
las-lenas:AR:RESORT,48,,False
las-lenas:AR:RESORT,72,,False
mt-hutt:NZ:RESORT,24,0.0,True
mt-hutt:NZ:RESORT,48,0.78,True
mt-hutt:NZ:RESORT,72,0.78,True
portillo:CL:RESORT,24,0.0,True
portillo:CL:RESORT,48,1.97,True
portillo:CL:RESORT,72,7.87,True
remarkables:NZ:RESORT,24,14.57,True
remarkables:NZ:RESORT,48,16.54,True
remarkables:NZ:RESORT,72,16.54,True
thredbo:AU:RESORT,24,0.0,True
thredbo:AU:RESORT,48,0.0,True
thredbo:AU:RESORT,72,0.0,True
turoa:NZ:RESORT,24,0.0,True
turoa:NZ:RESORT,48,0.0,True
turoa:NZ:RESORT,72,0.79,True
valle-nevado:CL:RESORT,24,0.0,True
valle-nevado:CL:RESORT,48,0.0,True
valle-nevado:CL:RESORT,72,2.76,True
whakapapa:NZ:RESORT,24,0.0,True
whakapapa:NZ:RESORT,48,0.0,True
whakapapa:NZ:RESORT,72,0.0,True
