station_id,horizon_h,truth_in,valid
antillanca:CL:RESORT,24,0.0,True
antillanca:CL:RESORT,48,0.0,True
antillanca:CL:RESORT,72,0.0,True
catedral:AR:RESORT,24,5.91,True
catedral:AR:RESORT,48,12.600000000000001,True
catedral:AR:RESORT,72,19.290000000000003,True
chapelco:AR:RESORT,24,0.79,True
chapelco:AR:RESORT,48,1.97,True
chapelco:AR:RESORT,72,3.15,True
coronet-peak:NZ:RESORT,24,1.18,True
coronet-peak:NZ:RESORT,48,1.18,True
coronet-peak:NZ:RESORT,72,1.18,True
la-hoya:AR:RESORT,24,3.15,True
la-hoya:AR:RESORT,48,6.3,True
la-hoya:AR:RESORT,72,9.45,True
las-lenas:AR:RESORT,24,,False
las-lenas:AR:RESORT,48,,False
las-lenas:AR:RESORT,72,,False
mt-hutt:NZ:RESORT,24,0.0,True
mt-hutt:NZ:RESORT,48,0.0,True
mt-hutt:NZ:RESORT,72,0.0,True
portillo:CL:RESORT,24,1.96,True
portillo:CL:RESORT,48,1.96,True
portillo:CL:RESORT,72,6.69,True
remarkables:NZ:RESORT,24,0.0,True
remarkables:NZ:RESORT,48,12.99,True
remarkables:NZ:RESORT,72,14.56,True
thredbo:AU:RESORT,24,0.0,True
thredbo:AU:RESORT,48,0.79,True
thredbo:AU:RESORT,72,4.73,True
turoa:NZ:RESORT,24,0.0,True
turoa:NZ:RESORT,48,1.97,True
turoa:NZ:RESORT,72,3.94,True
valle-nevado:CL:RESORT,24,0.0,True
valle-nevado:CL:RESORT,48,0.0,True
valle-nevado:CL:RESORT,72,5.51,True
whakapapa:NZ:RESORT,24,0.0,True
whakapapa:NZ:RESORT,48,0.0,True
whakapapa:NZ:RESORT,72,0.0,True
